Sod,Species,Date,Time_pt,veg,live_dead,num_indiv_at_that_height,special_case_num_indiv,HvMax,HrMax,Diam,DiamHalf,Biomass_indiv,Bio_rest_of_individuals_of_sp
CAT_CH_16,Good dimo,27.3.18,4,ch,,,,50,,10,10,,
CAT_CH_16,Good dimo,27.3.18,4,ch,,,,40,,10,10,,
CAT_CH_16,Good dimo,27.3.18,4,ch,,,,70,,15,15,,
CAT_CH_16,Good dimo,27.3.18,4,ch,,,,,530,1,1,,
CAT_CH_16,Good dimo,27.3.18,4,ch,,,,,630,1,1,,
CAT_CH_16,Good dimo,27.3.18,4,ch,,,,,320,1,1,,
CAT_CH_16,Lepi nees,27.3.18,4,ch,,,,530,,1,1,,
CAT_CH_16,Lepi nees,27.3.18,4,ch,,,,,,,,,
CAT_CH_16,Lept tena,27.3.18,4,ch,,,,295,,3,2,,
CAT_CH_16,Lept tena,27.3.18,4,ch,,,,,,,,,
CAT_CH_16,Lept tena,27.3.18,4,ch,,,,,,,,,
CAT_CH_16,Mitr poly,27.3.18,4,ch,,,,200,,2,1,,
CAT_CH_16,Mitr poly,27.3.18,4,ch,,,,290,,2,1,,
CAT_CH_16,Mitr poly,27.3.18,4,ch,,,,,,,,,
CAT_CH_16,Scho brev,27.3.18,4,ch,,,,850,,15,12,,
CAT_CH_16,Scho brev,27.3.18,4,ch,,,,,,,,,
CAT_CH_16,Tetr turf,27.3.18,4,ch,,,,,,,,,
CAT_CH_16,Gono micr,27.3.18,4,ch,,,,,,,,,
CAT_CH_17,Baec imbr,22.3.18,4,ch,d,,,90,,1,2,,
CAT_CH_17,Bank eric,22.3.18,4,ch,,,,85,,3,4,,
CAT_CH_17,Chor spha,22.3.18,4,ch,,,,,,,,,
CAT_CH_17,Dill flor,22.3.18,4,ch,,,,50,,1,2,,
CAT_CH_17,Dros spat,22.3.18,4,ch,,2,,30,,5,5,,
CAT_CH_17,Dros spat,22.3.18,4,ch,,,,,230,1,1,,
CAT_CH_17,Empo minu,22.3.18,4,ch,,,,710,,4,4,,
CAT_CH_17,Ento stri,22.3.18,4,ch,,,,,,,,,
CAT_CH_17,Ento stri,22.3.18,4,ch,,,,,,,,,
CAT_CH_17,Lepi nees,22.3.18,4,ch,,,,700,,2,2,,
CAT_CH_17,Mitr poly,22.3.18,4,ch,,,,400,,1,2,,
CAT_CH_17,Mitr poly,22.3.18,4,ch,,,,305,,1,2,,
CAT_CH_17,Mitr poly,22.3.18,4,ch,,,,,,,,,
CAT_CH_17,Mitr poly,22.3.18,4,ch,,,,,,,,,
CAT_CH_17,Mitr poly,22.3.18,4,ch,,,,,,,,,
CAT_CH_17,Scho brev,22.3.18,4,ch,,,,1025,,5,5,,
CAT_CH_17,Sela ulig,22.3.18,4,ch,d,,,70,,2,2,,
CAT_CH_17,Lepy scar,22.3.18,4,ch,,,,,,,,,
CAT_CH_17,Lepy scar,22.3.18,4,ch,,,,,,,,,
CAT_CH_17,Tetr turf,22.3.18,4,ch,,,,240,,2,2,,
CAT_CH_17,Tetr turf,22.3.18,4,ch,,,,,,,,,
CAT_CH_17,Epac obtu,22.3.18,4,ch,,,,,,,,,
CAT_CH_17,Viol sieb,22.3.18,4,ch,,6,,50,,3,3,,
CAT_CH_17,Viol sieb,22.3.18,4,ch,,,,,,,,,
CAT_CH_17,Lepy scar,22.3.18,4,ch,,,,,,,,,
CAT_CH_18,Chor spha,22.3.18,4,ch,,,,1410,,18,15,,
CAT_CH_18,Chor spha,22.3.18,4,ch,,,,1090,,12,10,,
CAT_CH_18,Dill flor,22.3.18,4,ch,,,,490,,10,8,,
CAT_CH_18,Empo minu,22.3.18,4,ch,,,,550,,6,6,,
CAT_CH_18,Empo minu,22.3.18,4,ch,,,,,,,,,
CAT_CH_18,Fern contaminant,22.3.18,4,ch,,,,,,,,,
CAT_CH_18,Lept tena,22.3.18,4,ch,,,,600,,5,5,,
CAT_CH_18,Lept tena,22.3.18,4,ch,,,,695,,4,4,,
CAT_CH_18,Lepy scar,22.3.18,4,ch,,,,,,,,,
CAT_CH_19,Symp palu,22.3.18,4,ch,,,,140,,1,2,,
CAT_CH_19,Symp palu,22.3.18,4,ch,,,,180,,1,2,,
CAT_CH_19,Bank eric,22.3.18,4,ch,,,,145,,3,3,,
CAT_CH_19,Empo minu,22.3.18,4,ch,,,,540,,6,5,,
CAT_CH_19,Empo minu,22.3.18,4,ch,,,,,,,,,
CAT_CH_19,Empo minu,22.3.18,4,ch,,,,,,,,,
CAT_CH_19,Ento stri,22.3.18,4,ch,,,,,,,,,
CAT_CH_19,Epac obtu,22.3.18,4,ch,,,,190,,1,2,,
CAT_CH_19,Epac obtu,22.3.18,4,ch,,2,,70,,1,2,,
CAT_CH_19,Epac obtu,22.3.18,4,ch,,,,,,,,,
CAT_CH_19,Epac obtu,22.3.18,4,ch,,,,,,,,,
CAT_CH_19,Epac obtu,22.3.18,4,ch,,,,,,,,,
CAT_CH_19,Gono micr,22.3.18,4,ch,,,,,,,,,
CAT_CH_19,Lepi nees,22.3.18,4,ch,,,,,,,,,
CAT_CH_19,Lepi nees,22.3.18,4,ch,,,,,,,,,
CAT_CH_19,Mitr poly,22.3.18,4,ch,,,,,,,,,
CAT_CH_19,Mitr poly,22.3.18,4,ch,,,,,,,,,
CAT_CH_19,Scho brev,22.3.18,4,ch,,,,1260,,12,10,,
CAT_CH_19,Viol sieb,22.3.18,4,ch,,2,,170,,6,6,,
CAT_CH_19,Viol sieb,22.3.18,4,ch,,6,,40,,6,6,,
CAT_CH_19,Viol sieb,22.3.18,4,ch,,,,,,,,,
CAT_CH_19,Viol sieb,22.3.18,4,ch,,,,,,,,,
CAT_CH_19,Viol sieb,22.3.18,4,ch,,,,,,,,,
CAT_CH_19,Viol sieb,22.3.18,4,ch,,,,,,,,,
CAT_CH_20,Cryp eric,3.4.18,4,ch,,,,120,,1,2,,
CAT_CH_20,Cryp eric,3.4.18,4,ch,,,,190,,1,2,,
CAT_CH_20,Cryp eric,3.4.18,4,ch,,,,150,,1,2,,
CAT_CH_20,Cryp eric,3.4.18,4,ch,,,,370,,1,2,,
CAT_CH_20,Dill flor,3.4.18,4,ch,,,,280,,2,2,,
CAT_CH_20,Dill flor,3.4.18,4,ch,,,,,,,,,
CAT_CH_20,Dill flor,3.4.18,4,ch,,,,,,,,,
CAT_CH_20,Dros bina,3.4.18,4,ch,,,,160,,1,1,,
CAT_CH_20,Dros bina,3.4.18,4,ch,,3,,200,,1,1,,
CAT_CH_20,Dros spat,3.4.18,4,ch,,16,,25,,10,15,,
CAT_CH_20,Dros spat,3.4.18,4,ch,,,,,,,,,
CAT_CH_20,Dros spat,3.4.18,4,ch,,,,,,,,,
CAT_CH_20,Dros spat,3.4.18,4,ch,,,,,,,,,
CAT_CH_20,Dros spat,3.4.18,4,ch,,,,,,,,,
CAT_CH_20,Dros spat,3.4.18,4,ch,,,,,,,,,
CAT_CH_20,Dros spat,3.4.18,4,ch,,,,,,,,,
CAT_CH_20,Dros spat,3.4.18,4,ch,,,,,,,,,
CAT_CH_20,Dros spat,3.4.18,4,ch,,,,,,,,,
CAT_CH_20,Dros spat,3.4.18,4,ch,,,,,,,,,
CAT_CH_20,Empo minu,3.4.18,4,ch,,,,540,,4,4,,
CAT_CH_20,Epac obtu,3.4.18,4,ch,,,,180,,1,2,,
CAT_CH_20,Epac obtu,3.4.18,4,ch,,,,150,,1,2,,
CAT_CH_20,Gono micr,3.4.18,4,ch,,,,,,,,,
CAT_CH_20,Lepi nees,3.4.18,4,ch,,,,,,,,,
CAT_CH_20,Scho brev,3.4.18,4,ch,,,,1110,,12,10,,
CAT_CH_20,Viol sieb,3.4.18,4,ch,,4,,25,,5,8,,
CAT_CH_20,Viol sieb,3.4.18,4,ch,,,,,,,,,
CAT_CH_20,Viol sieb,3.4.18,4,ch,,,,,,,,,
CAT_CH_20,Viol sieb,3.4.18,4,ch,,,,,,,,,
CAT_CH_20,Sedge?,3.4.18,4,ch,,,,,,,,,
CAT_CH_20,Symp palu,3.4.18,4,ch,,,,330,,1,2,,
CAT_CH_20,Tetr turf,3.4.18,4,ch,,,,210,,2,2,,
CAT_CH_20,Tetr turf,3.4.18,4,ch,,,,110,,2,2,,
CAT_CH_21,Baum rubi,3.4.18,4,ch,,,,475,,14,12,,
CAT_CH_21,Dill flor,3.4.18,4,ch,,,,110,,1,2,,
CAT_CH_21,Dill flor,3.4.18,4,ch,,,,290,,1,2,,
CAT_CH_21,Dill flor,3.4.18,4,ch,,,,150,,1,2,,
CAT_CH_21,Dros spat,3.4.18,4,ch,,,,,340,1,1,,
CAT_CH_21,Dros spat,3.4.18,4,ch,,,,,130,1,1,,
CAT_CH_21,Dros spat,3.4.18,4,ch,,,,25,,8,8,,
CAT_CH_21,Empo minu,3.4.18,4,ch,,,,440,,5,5,,
CAT_CH_21,Empo minu,3.4.18,4,ch,,,,,,,,,
CAT_CH_21,Ento stri,3.4.18,4,ch,,,,,,,,,
CAT_CH_21,Epac obtu,3.4.18,4,ch,,,,200,,1,2,,
CAT_CH_21,Good dimo,3.4.18,4,ch,,3,,40,,20,20,,
CAT_CH_21,Good dimo,3.4.18,4,ch,,,,,735,1,1,,
CAT_CH_21,Good dimo,3.4.18,4,ch,,,,,710,1,1,,
CAT_CH_21,Good dimo,3.4.18,4,ch,,,,,,,,,
CAT_CH_21,Good dimo,3.4.18,4,ch,,,,,,,,,
CAT_CH_21,Lept squa,3.4.18,4,ch,,,,250,,2,2,,
CAT_CH_21,Lept squa,3.4.18,4,ch,,,,,,,,,
CAT_CH_21,Lepi nees,3.4.18,4,ch,,,,850,,3,3,,
CAT_CH_21,Lepi nees,3.4.18,4,ch,,,,,,,,,
CAT_CH_21,Scho brev,3.4.18,4,ch,,,,940,,5,5,,
CAT_CH_21,Scho brev,3.4.18,4,ch,,,,,,,,,
CAT_CH_21,Sela ulig,3.4.18,4,ch,,,,130,,20,30,,
CAT_CH_21,Sela ulig,3.4.18,4,ch,,,,,,,,,
CAT_CH_21,Sela ulig,3.4.18,4,ch,,,,,,,,,
CAT_CH_21,Tetr turf,3.4.18,4,ch,,,,610,,1,2,,
CAT_CH_21,Tetr turf,3.4.18,4,ch,,,,400,,1,2,,
CAT_CH_21,Tetr turf,3.4.18,4,ch,,,,,,,,,
CAT_CH_21,Tetr turf,3.4.18,4,ch,,,,,,,,,
CAT_CH_21,Viol sieb,3.4.18,4,ch,,,,,,,,,
CAT_CH_21,Viol sieb,3.4.18,4,ch,,,,,,,,,
CAT_CH_21,Viol sieb,3.4.18,4,ch,,,,,,,,,
CAT_CH_22,Symp palu,27.3.18,4,ch,,,,65,,1,1,,
CAT_CH_22,Symp palu,27.3.18,4,ch,,,,215,,1,1,,
CAT_CH_22,Baec imbr,27.3.18,4,ch,,,,140,,1,2,,
CAT_CH_22,Baec imbr,27.3.18,4,ch,,,,100,,1,2,,
CAT_CH_22,Baec imbr,27.3.18,4,ch,,,,60,,1,2,,
CAT_CH_22,Baec imbr,27.3.18,4,ch,,,,80,,1,2,,
CAT_CH_22,Bank eric,27.3.18,4,ch,,,,90,,2,3,,
CAT_CH_22,Boro parv,27.3.18,4,ch,,,,,,,,,
CAT_CH_22,Dros spat,27.3.18,4,ch,,6,,20,,3,4,,
CAT_CH_22,Dros spat,27.3.18,4,ch,,6,,25,,3,4,,
CAT_CH_22,Dros spat,27.3.18,4,ch,,3,,,220,1,1,,
CAT_CH_22,Dros spat,27.3.18,4,ch,,,,,,,,,
CAT_CH_22,Dros spat,27.3.18,4,ch,,,,,,,,,
CAT_CH_22,Dros spat,27.3.18,4,ch,,,,,,,,,
CAT_CH_22,Dros spat,27.3.18,4,ch,,,,,,,,,
CAT_CH_22,Dros spat,27.3.18,4,ch,,,,,,,,,
CAT_CH_22,Empo minu,27.3.18,4,ch,,,,440,,3,4,,
CAT_CH_22,Epac obtu,27.3.18,4,ch,,2,,270,,1,2,,
CAT_CH_22,Epac obtu,27.3.18,4,ch,,2,,80,,1,2,,
CAT_CH_22,Epac obtu,27.3.18,4,ch,,2,,200,,1,2,,
CAT_CH_22,Epac obtu,27.3.18,4,ch,,,,,,,,,
CAT_CH_22,Epac obtu,27.3.18,4,ch,,,,,,,,,
CAT_CH_22,Epac obtu,27.3.18,4,ch,,,,,,,,,
CAT_CH_22,Gono sals,27.3.18,4,ch,,,,,,,,,
CAT_CH_22,Good dimo,27.3.18,4,ch,,2,,40,,10,8,,
CAT_CH_22,Good dimo,27.3.18,4,ch,,,,,,,,,
CAT_CH_22,Good dimo,27.3.18,4,ch,,,,,,,,,
CAT_CH_22,Mitr poly,27.3.18,4,ch,,,,210,,2,2,,
CAT_CH_22,Scho brev,27.3.18,4,ch,,,,,,,,,
CAT_CH_22,Tetr turf,27.3.18,4,ch,,,,510,,4,4,,
CAT_CH_22,Bank oblo,27.3.18,4,ch,,,,95,,2,3,,
CAT_CH_22,Lept squa,27.3.18,4,ch,,,,95,,2,3,,
CAT_CH_22,Lept squa,27.3.18,4,ch,,,,120,,2,3,,
CAT_CH_22,Lept squa,27.3.18,4,ch,,,,130,,2,3,,
CAT_CH_22,Lept squa,27.3.18,4,ch,,,,80,,2,3,,
CAT_CH_22,Lept squa,27.3.18,4,ch,,,,105,,2,3,,
CAT_CH_22,Lept squa,27.3.18,4,ch,,,,,,,,,
CAT_CH_22,Lept squa,27.3.18,4,ch,,,,,,,,,
CAT_CH_22,Lept squa,27.3.18,4,ch,,,,,,,,,
CAT_CH_22,Lept squa,27.3.18,4,ch,,,,,,,,,
CAT_CH_22,Lepi fili,27.3.18,4,ch,,,,,,,,,
CAT_CH_22,Ptil deus,27.3.18,4,ch,,,,,,,,,
CAT_CH_22,Baec imbr,27.3.18,4,ch,,,,,,,,,
CAT_CH_22,Baec imbr,27.3.18,4,ch,,,,,,,,,
CAT_CH_22,Baec imbr,27.3.18,4,ch,,,,,,,,,
CAT_CH_22,Ento stri,27.3.18,4,ch,,,,,,,,,
CAT_CH_22,Good dimo,27.3.18,4,ch,,,,,,,,,
CAT_CH_22,Mitr poly,27.3.18,4,ch,,,,210,,2,2,,
CAT_CH_23,Dros spat,3.4.18,4,ch,,3,,25,,10,12,,
CAT_CH_23,Dros spat,3.4.18,4,ch,,,,15,,5,5,,
CAT_CH_23,Dros spat,3.4.18,4,ch,,,,,400,1,1,,
CAT_CH_23,Dros spat,3.4.18,4,ch,,,,,280,1,1,,
CAT_CH_23,Epac obtu,3.4.18,4,ch,,,,280,,1,2,,
CAT_CH_23,Epac obtu,3.4.18,4,ch,,,,,,,,,
CAT_CH_23,Ento stri,3.4.18,4,ch,,,,,,,,,
CAT_CH_23,Good dimo,3.4.18,4,ch,,2,,40,,10,15,,
CAT_CH_23,Good dimo,3.4.18,4,ch,,,,60,,10,15,,
CAT_CH_23,Good dimo,3.4.18,4,ch,,,,,730,2,1,,
CAT_CH_23,Good dimo,3.4.18,4,ch,,,,,600,2,1,,
CAT_CH_23,Lept tena,3.4.18,4,ch,,,,430,,1,1,,
CAT_CH_23,Lept squa,3.4.18,4,ch,,,,250,,2,3,,
CAT_CH_23,Lept squa,3.4.18,4,ch,,,,310,,1,3,,
CAT_CH_23,Mitr poly,3.4.18,4,ch,,,,430,,1,2,,
CAT_CH_23,Ptil deus,3.4.18,4,ch,,,,430,,2,2,,
CAT_CH_23,Ptil deus,3.4.18,4,ch,,,,,,,,,
CAT_CH_23,Scho brev,3.4.18,4,ch,,,,1040,,4,4,,
CAT_CH_23,Sela ulig,3.4.18,4,ch,,,,180,,8,8,,
CAT_CH_23,Sela ulig,3.4.18,4,ch,d,,,100,,10,10,,
CAT_CH_23,Styl line,3.4.18,4,ch,,3,,20,,5,5,,
CAT_CH_23,Styl line,3.4.18,4,ch,,,,45,,8,8,,
CAT_CH_23,Styl line,3.4.18,4,ch,,,,,,,,,
CAT_CH_23,Styl line,3.4.18,4,ch,,,,,,,,,
CAT_CH_23,Styl line,3.4.18,4,ch,,,,,,,,,
CAT_CH_23,Ptil deus,3.4.18,4,ch,,,,,,,,,
CAT_CH_23,Cryp eric,3.4.18,4,ch,,,,130,,1,2,,
CAT_CH_23,Lepy scar,3.4.18,4,ch,,,,,,,,,
CAT_CH_24,Symp palu,22.3.18,4,ch,,,,125,,1,1,,
CAT_CH_24,Symp palu,22.3.18,4,ch,,,,,,,,,
CAT_CH_24,Baec imbr,22.3.18,4,ch,,,,180,,2,3,,
CAT_CH_24,Baec imbr,22.3.18,4,ch,,,,140,,2,3,,
CAT_CH_24,Baec imbr,22.3.18,4,ch,,,,,,,,,
CAT_CH_24,Baec imbr,22.3.18,4,ch,,,,,,,,,
CAT_CH_24,Cass pube,22.3.18,4,ch,,,,,,,,,
CAT_CH_24,Chor spha,22.3.18,4,ch,,,,940,,10,8,,
CAT_CH_24,Chor spha,22.3.18,4,ch,,,,,,,,,
CAT_CH_24,Dill flor,22.3.18,4,ch,,,,140,,1,2,,
CAT_CH_24,Dill flor,22.3.18,4,ch,,,,100,,1,2,,
CAT_CH_24,Dros spat,22.3.18,4,ch,,2,,20,,5,6,,
CAT_CH_24,Dros spat,22.3.18,4,ch,,,,,,,,,
CAT_CH_24,Dros spat,22.3.18,4,ch,,,,,,,,,
CAT_CH_24,Empo minu,22.3.18,4,ch,,,,330,,2,3,,
CAT_CH_24,Ento stri,22.3.18,4,ch,,,,380,,2,2,,
CAT_CH_24,Ento stri,22.3.18,4,ch,,,,,,,,,
CAT_CH_24,Good dimo,22.3.18,4,ch,,,,40,,12,15,,
CAT_CH_24,Good dimo,22.3.18,4,ch,,,,50,,12,15,,
CAT_CH_24,Good dimo,22.3.18,4,ch,,,,,,,,,
CAT_CH_24,Lept tena,22.3.18,4,ch,,,,390,,3,3,,
CAT_CH_24,Lept squa,22.3.18,4,ch,,,,220,,2,3,,
CAT_CH_24,Lept squa,22.3.18,4,ch,,,,190,,2,3,,
CAT_CH_24,Lept squa,22.3.18,4,ch,,,,175,,2,3,,
CAT_CH_24,Lept squa,22.3.18,4,ch,,,,,,,,,
CAT_CH_24,Lept squa,22.3.18,4,ch,,,,,,,,,
CAT_CH_24,Mitr poly,22.3.18,4,ch,,,,,,,,,
CAT_CH_24,Ptil deus,22.3.18,4,ch,,,,365,,4,4,,
CAT_CH_24,Ptil deus,22.3.18,4,ch,,,,320,,4,4,,
CAT_CH_24,Scho brev,22.3.18,4,ch,,,,750,,3,3,,
CAT_CH_24,Sela ulig,22.3.18,4,ch,,2,,70,,3,5,,
CAT_CH_24,Sela ulig,22.3.18,4,ch,d,,,50,,3,5,,
CAT_CH_24,Sela ulig,22.3.18,4,ch,,,,,,,,,
CAT_CH_24,Styl line,22.3.18,4,ch,,,,80,,5,10,,
CAT_CH_25,Baec lini,22.3.18,4,ch,,,,160,,1,2,,
CAT_CH_25,Baec imbr,22.3.18,4,ch,,,,150,,1,3,,
CAT_CH_25,Chor spha,22.3.18,4,ch,,,,1150,,15,10,,
CAT_CH_25,Chor spha,22.3.18,4,ch,,,,,,,,,
CAT_CH_25,Dros spat,22.3.18,4,ch,,,,30,,5,5,,
CAT_CH_25,Dros spat,22.3.18,4,ch,,4,,20,,5,5,,
CAT_CH_25,Dros spat,22.3.18,4,ch,,,,,220,1,1,,
CAT_CH_25,Empo minu,22.3.18,4,ch,,,,425,,3,3,,
CAT_CH_25,Empo minu,22.3.18,4,ch,,,,,,,,,
CAT_CH_25,Ento stri,22.3.18,4,ch,,,,390,,3,3,,
CAT_CH_25,Epac obtu,22.3.18,4,ch,,,,,,,,,
CAT_CH_25,Gono sals,22.3.18,4,ch,,,,,,,,,
CAT_CH_25,Good dimo,22.3.18,4,ch,,2,,45,,15,20,,
CAT_CH_25,Good dimo,22.3.18,4,ch,,,,,330,1,1,,
CAT_CH_25,Good dimo,22.3.18,4,ch,,,,,480,1,1,,
CAT_CH_25,Lept juni - unknown,22.3.18,4,ch,,,,,,,,,
CAT_CH_25,Lept squa,22.3.18,4,ch,,,,90,,1,2,,
CAT_CH_25,Lept squa,22.3.18,4,ch,,,,,,,,,
CAT_CH_25,Lept gran,22.3.18,4,ch,,,,,,,,,
CAT_CH_25,Lept tena,22.3.18,4,ch,,,,,,,,,
CAT_CH_25,Mitr poly,22.3.18,4,ch,,,,100,,2,3,,
CAT_CH_25,Mono lini,22.3.18,4,ch,,,,760,,5,4,,
CAT_CH_25,Mono lini,22.3.18,4,ch,,,,,,,,,
CAT_CH_25,Scho brev,22.3.18,4,ch,,,,940,,4,4,,
CAT_CH_25,Scho brev,22.3.18,4,ch,,,,,,,,,
CAT_CH_26,Chor spha,22.3.18,4,ch,,,,1450,,15,10,,
CAT_CH_26,Chor spha,22.3.18,4,ch,,,,,,,,,
CAT_CH_26,Dill flor,22.3.18,4,ch,,,,205,,2,3,,
CAT_CH_26,Dros spat,22.3.18,4,ch,,,,20,,5,5,,
CAT_CH_26,Dros spat,22.3.18,4,ch,,2,,15,,5,5,,
CAT_CH_26,Dros spat,22.3.18,4,ch,,,,,360,1,1,,
CAT_CH_26,Empo minu,22.3.18,4,ch,,,,,,,,,
CAT_CH_26,Ento stri,22.3.18,4,ch,,,,660,,2,2,,
CAT_CH_26,Epac obtu,22.3.18,4,ch,,,,80,,1,2,,
CAT_CH_26,Epac obtu,22.3.18,4,ch,,,,440,,1,2,,
CAT_CH_26,Epac obtu,22.3.18,4,ch,,,,570,,2,3,,
CAT_CH_26,Epac obtu,22.3.18,4,ch,,,,,,,,,
CAT_CH_26,Gono micr,22.3.18,4,ch,,,,,,,,,
CAT_CH_26,Lept squa,22.3.18,4,ch,,,,55,,1,2,,
CAT_CH_26,Mono lini,22.3.18,4,ch,,,,510,,10,10,,
CAT_CH_26,Mono lini,22.3.18,4,ch,,,,,,,,,
CAT_CH_26,Scho brev,22.3.18,4,ch,,,,780,,3,2,,
CAT_CH_26,Spre inca,22.3.18,4,ch,,,,90,,2,3,,
CAT_CH_26,Stac nuda,22.3.18,4,ch,,,,610,,1,1,,
CAT_CH_26,Tetr turf,22.3.18,4,ch,,,,910,,2,2,,
CAT_CH_26,Tetr turf,22.3.18,4,ch,,,,,,,,,
CAT_CH_27,Baum rubi,22.3.18,4,ch,,,,920,,10,10,,
CAT_CH_27,Baum rubi,22.3.18,4,ch,,,,,,,,,
CAT_CH_27,Baum rubi,22.3.18,4,ch,,,,,,,,,
CAT_CH_27,Chor spha,22.3.18,4,ch,,,,,,,,,
CAT_CH_27,Dros spat,22.3.18,4,ch,,,,,,,,,
CAT_CH_27,Empo minu,22.3.18,4,ch,,,,580,,6,8,,
CAT_CH_27,Empo minu,22.3.18,4,ch,,,,,,,,,
CAT_CH_27,Ento stri,22.3.18,4,ch,,,,,,,,,
CAT_CH_27,Ento stri,22.3.18,4,ch,,,,,,,,,
CAT_CH_27,Epac obtu,22.3.18,4,ch,,,,,,,,,
CAT_CH_27,Gono micr,22.3.18,4,ch,,,,240,,3,4,,
CAT_CH_27,Good dimo,22.3.18,4,ch,,,,40,,6,10,,
CAT_CH_27,Good dimo,22.3.18,4,ch,,,,,,,,,
CAT_CH_27,Lept squa,22.3.18,4,ch,,,,70,,1,2,,
CAT_CH_27,Lept squa,22.3.18,4,ch,,,,85,,1,2,,
CAT_CH_27,Lept tena,22.3.18,4,ch,,,,560,,5,5,,
CAT_CH_27,Lept tena,22.3.18,4,ch,,,,,,,,,
CAT_CH_27,Lept tena,22.3.18,4,ch,,,,,,,,,
CAT_CH_27,Mono lini,22.3.18,4,ch,,,,260,,3,3,,
CAT_CH_27,Mono lini,22.3.18,4,ch,,,,420,,3,3,,
CAT_CH_27,Mono lini,22.3.18,4,ch,,,,,,,,,
CAT_CH_27,Mono lini,22.3.18,4,ch,,,,,,,,,
CAT_CH_27,Mono lini,22.3.18,4,ch,,,,,,,,,
CAT_CH_27,Mono lini,22.3.18,4,ch,,,,,,,,,
CAT_CH_27,Lepy scar,22.3.18,4,ch,,,,,,,,,
CAT_CH_27,Spre inca,22.3.18,4,ch,,,,135,,2,2,,
CAT_CH_27,Spre inca,22.3.18,4,ch,,,,320,,2,3,,
CAT_CH_27,Spre inca,22.3.18,4,ch,,,,250,,2,3,,
CAT_CH_27,Spre inca,22.3.18,4,ch,,,,,,,,,
CAT_CH_27,Tetr turf,22.3.18,4,ch,,,,290,,2,2,,
CAT_CH_27,Tetr turf,22.3.18,4,ch,,,,,,,,,
CAT_CH_27,Baec lini,22.3.18,4,ch,,,,,,,,,
CAT_CH_27,Baum rubi,22.3.18,4,ch,,,,720,,10,8,,
CAT_CH_28,Baum rubi,27.3.18,4,ch,,,,,,,,,
CAT_CH_28,Baum rubi,27.3.18,4,ch,,,,,,,,,
CAT_CH_28,Baum rubi,27.3.18,4,ch,,,,,,,,,
CAT_CH_28,Cass pube,27.3.18,4,ch,,,,,,,,,
CAT_CH_28,Chor spha,27.3.18,4,ch,,,,1020,,20,15,,
CAT_CH_28,Chor spha,27.3.18,4,ch,,,,,,,,,
CAT_CH_28,Damp stri,27.3.18,4,ch,,,,,,,,,
CAT_CH_28,Damp stri,27.3.18,4,ch,,,,,,,,,
CAT_CH_28,Dros spat,27.3.18,4,ch,,,,20,,5,5,,
CAT_CH_28,Dros spat,27.3.18,4,ch,,,,,270,1,1,,
CAT_CH_28,Ento stri,27.3.18,4,ch,,,,,,,,,
CAT_CH_28,Empo minu,27.3.18,4,ch,,,,440,,3,3,,
CAT_CH_28,Epac obtu,27.3.18,4,ch,,,,440,,2,2,,
CAT_CH_28,Hake tere,27.3.18,4,ch,,,,,,,,,
CAT_CH_28,Lept squa,27.3.18,4,ch,,,,235,,2,3,,
CAT_CH_28,Mono lini,27.3.18,4,ch,,,,270,,2,2,,
CAT_CH_28,Mono lini,27.3.18,4,ch,,,,480,,2,2,,
CAT_CH_28,Mono lini,27.3.18,4,ch,,,,350,,2,2,,
CAT_CH_28,Mono lini,27.3.18,4,ch,,,,,,,,,
CAT_CH_28,Ptil deus,27.3.18,4,ch,,,,495,,1,1,,
CAT_CH_28,Scho brev,27.3.18,4,ch,,,,760,,5,5,,
CAT_CH_28,Sela ulig,27.3.18,4,ch,,,,60,,8,8,,
CAT_CH_28,Sela ulig,27.3.18,4,ch,,,,,,,,,
CAT_CH_28,Spre inca,27.3.18,4,ch,,,,270,,2,3,,
CAT_CH_28,Spre inca,27.3.18,4,ch,,,,30,,1,1,,
CAT_CH_28,Tetr turf,27.3.18,4,ch,,,,640,,2,2,,
CAT_CH_28,Tetr turf,27.3.18,4,ch,,,,,,,,,
CAT_CH_29,Symp palu,23.3.18,4,ch,,,,135,,1,2,,
CAT_CH_29,Symp palu,23.3.18,4,ch,,,,100,,1,2,,
CAT_CH_29,Symp palu,23.3.18,4,ch,,,,,,,,,
CAT_CH_29,Chor spha,23.3.18,4,ch,,,,790,,5,4,,
CAT_CH_29,Chor spha,23.3.18,4,ch,d,,,910,,10,4,,
CAT_CH_29,Damp stri,23.3.18,4,ch,,,,220,,5,6,,
CAT_CH_29,Damp stri,23.3.18,4,ch,,,,115,,3,4,,
CAT_CH_29,Dill flor,23.3.18,4,ch,,,,,,,,,
CAT_CH_29,Dros spat,23.3.18,4,ch,,,,,,,,,
CAT_CH_29,Empo minu,23.3.18,4,ch,,,,410,,3,3,,
CAT_CH_29,Empo minu,23.3.18,4,ch,,,,,,,,,
CAT_CH_29,Ento stri,23.3.18,4,ch,,,,240,,2,2,,
CAT_CH_29,Epac obtu,23.3.18,4,ch,,,,155,,1,2,,
CAT_CH_29,Epac obtu,23.3.18,4,ch,,2,,125,,1,2,,
CAT_CH_29,Epac obtu,23.3.18,4,ch,d,2,,50,,1,2,,
CAT_CH_29,Epac obtu,23.3.18,4,ch,,,,65,,1,2,,
CAT_CH_29,Epac obtu,23.3.18,4,ch,,,,170,,1,2,,
